store_name,address,lat,lon,category,brand,osm_type,osm_id,app_name,custom_url
ファミリーマート,,42.3777117,140.9418726,コンビニ,ファミリーマート,way,499409681,ファミペイ,familymart-app
ファミリーマート,,35.5632362,139.4340045,コンビニ,ファミリーマート,way,499520807,ファミペイ,familymart-app
ファミリーマート,,35.5562029,139.3484566,コンビニ,ファミリーマート,way,499564317,ファミペイ,familymart-app
ファミリーマート,,35.9880033,139.8468104,コンビニ,ファミリーマート,way,499786489,ファミペイ,familymart-app
ファミリーマート,,33.7589257,129.7009987,コンビニ,ファミリーマート,way,499872909,ファミペイ,familymart-app
ファミリーマート さがみ夢大通り店,神奈川県相模原市相模原七丁目125,35.5767927,139.3682291,コンビニ,ファミリーマート,way,500060993,ファミペイ,familymart-app
ファミリーマート 相模原大野台六丁目店,神奈川県相模原市大野台六丁目2112,35.5507384,139.4162341,コンビニ,ファミリーマート,way,500104716,ファミペイ,familymart-app
ファミリーマート,,35.5669984,139.3558635,コンビニ,ファミリーマート,way,500188363,ファミペイ,familymart-app
ファミリーマート,,35.5380065,139.4244879,コンビニ,ファミリーマート,way,500273243,ファミペイ,familymart-app
ファミリーマート 厚木恩名店,神奈川県厚木市恩名一丁目67,35.4389994,139.3572231,コンビニ,ファミリーマート,way,500298679,ファミペイ,familymart-app
ファミリーマート,,35.439836,139.3602296,コンビニ,ファミリーマート,way,500422795,ファミペイ,familymart-app
ファミリーマート,,35.3297536,139.349659,コンビニ,ファミリーマート,way,500548857,ファミペイ,familymart-app
ファミリーマート,,35.6604344,139.5578349,コンビニ,ファミリーマート,way,500626301,ファミペイ,familymart-app
ファミリーマート 大和下鶴間北店,神奈川県大和市中央林間九丁目729,35.5106936,139.4513786,コンビニ,ファミリーマート,way,500627408,ファミペイ,familymart-app
ファミリーマート 三田三輪店,,34.8913947,135.2270519,コンビニ,ファミリーマート,way,500980050,ファミペイ,familymart-app
ファミリーマート,,34.6812073,135.5272782,コンビニ,ファミリーマート,way,500984255,ファミペイ,familymart-app
ファミリーマート 枕崎高見店,鹿児島県枕崎市286,31.2720769,130.289101,コンビニ,ファミリーマート,way,501058111,ファミペイ,familymart-app
ファミリーマート 三田天神店,,34.8907891,135.2193134,コンビニ,ファミリーマート,way,501089834,ファミペイ,familymart-app
ファミリーマート,,35.9606047,140.6417776,コンビニ,ファミリーマート,way,501134531,ファミペイ,familymart-app
ファミリーマート,,34.7560929,135.4837501,コンビニ,ファミリーマート,way,501177330,ファミペイ,familymart-app
ファミリーマート,,34.8223056,135.472688,コンビニ,ファミリーマート,way,501199716,ファミペイ,familymart-app
ファミリーマート 相模原相生店,神奈川県相模原市相生一丁目108,35.5654665,139.3892912,コンビニ,ファミリーマート,way,501283654,ファミペイ,familymart-app
ファミリーマート 菊川上平川店,,34.7128076,138.0817452,コンビニ,ファミリーマート,way,501293456,ファミペイ,familymart-app
ファミリーマート,,35.5205651,139.4383997,コンビニ,ファミリーマート,way,501648747,ファミペイ,familymart-app
ファミリーマート,,35.5938224,139.3395511,コンビニ,ファミリーマート,way,501991512,ファミペイ,familymart-app
ファミリーマート 相模原西橋本店,神奈川県相模原市西橋本一丁目13,35.5913944,139.3407812,コンビニ,ファミリーマート,way,501991520,ファミペイ,familymart-app
ファミリーマート 作の口小学校前店,神奈川県相模原市九沢4681,35.5703445,139.3508604,コンビニ,ファミリーマート,way,501991543,ファミペイ,familymart-app
ファミリーマート,,34.6628945,135.5082423,コンビニ,ファミリーマート,way,502404086,ファミペイ,familymart-app
ファミリーマート,,36.4505163,136.464674,コンビニ,ファミリーマート,way,502506040,ファミペイ,familymart-app
ファミリーマート 茨木彩都やまぶき店,,34.8558244,135.5223952,コンビニ,ファミリーマート,way,502523181,ファミペイ,familymart-app
ファミリーマート,,34.7985975,135.502223,コンビニ,ファミリーマート,way,502682712,ファミペイ,familymart-app
ファミリーマート 相模原陽光台五丁目店,神奈川県相模原市陽光台五丁目47,35.5505293,139.3777916,コンビニ,ファミリーマート,way,502797775,ファミペイ,familymart-app
ファミリーマート,,33.449452,129.9680366,コンビニ,ファミリーマート,way,502974225,ファミペイ,familymart-app
ファミリーマート 知覧平和公園前店,鹿児島県南九州市知覧町郡178253,31.3613121,130.4312099,コンビニ,ファミリーマート,way,503053202,ファミペイ,familymart-app
ファミリーマート サンレックス流通団地店,鹿児島県鹿児島市西別府町294119,31.5893641,130.499161,コンビニ,ファミリーマート,way,503231635,ファミペイ,familymart-app
ファミリーマート,奈良県生駒市中登美ヶ丘6丁目1530,34.7223719,135.7451765,コンビニ,ファミリーマート,way,503643312,ファミペイ,familymart-app
ファミリーマート 下羽生店,,36.1631359,139.5466697,コンビニ,ファミリーマート,way,503975134,ファミペイ,familymart-app
ファミリーマート,,34.9042775,134.5845089,コンビニ,ファミリーマート,way,505705666,ファミペイ,familymart-app
ファミリーマート,,35.7675161,139.4851401,コンビニ,ファミリーマート,way,505710052,ファミペイ,familymart-app
ファミリーマート,118,34.7908064,135.5409051,コンビニ,ファミリーマート,way,506016312,ファミペイ,familymart-app
ファミリーマート,,35.9004285,136.1604358,コンビニ,ファミリーマート,way,506233640,ファミペイ,familymart-app
ファミリーマート,兵庫県三田市,34.910618,135.1632675,コンビニ,ファミリーマート,way,506489386,ファミペイ,familymart-app
ファミリーマート,,33.2503345,131.8756412,コンビニ,ファミリーマート,way,506989380,ファミペイ,familymart-app
ファミリーマート,,35.3428107,136.9435745,コンビニ,ファミリーマート,way,507173531,ファミペイ,familymart-app
ファミリーマート,,36.4513774,136.4523317,コンビニ,ファミリーマート,way,507313379,ファミペイ,familymart-app
ファミリーマート 緑潮見が丘店,,35.0825758,136.9601376,コンビニ,ファミリーマート,way,507865035,ファミペイ,familymart-app
ファミリーマート,鹿児島県薩摩川内市,31.9102884,130.4564205,コンビニ,ファミリーマート,way,508003722,ファミペイ,familymart-app
ファミリーマート,,36.45803,136.5081538,コンビニ,ファミリーマート,way,508708617,ファミペイ,familymart-app
ファミリーマート 川内宮内町店,鹿児島県薩摩川内市1863,31.8252043,130.2918272,コンビニ,ファミリーマート,way,508981951,ファミペイ,familymart-app
ファミリーマート,,36.40446,136.4646861,コンビニ,ファミリーマート,way,509244011,ファミペイ,familymart-app
ファミリーマート,大阪府吹田市千里山西4丁目38番10号,34.7786789,135.4972777,コンビニ,ファミリーマート,way,509712848,ファミペイ,familymart-app
ファミリーマート 江戸川球場店,,35.6623587,139.8609401,コンビニ,ファミリーマート,way,510390310,ファミペイ,familymart-app
ファミリーマート 鈴鹿一ノ宮店,三重県鈴鹿市1348,34.900127,136.604512,コンビニ,ファミリーマート,way,510586517,ファミペイ,familymart-app
ファミリーマート,,35.8656213,139.5213402,コンビニ,ファミリーマート,way,510796173,ファミペイ,familymart-app
ファミリーマート,,36.4074156,136.4371468,コンビニ,ファミリーマート,way,511073558,ファミペイ,familymart-app
ファミリーマート 加古川尾上町店,,34.7530755,134.8222417,コンビニ,ファミリーマート,way,511390969,ファミペイ,familymart-app
ファミリーマート,,35.0191337,137.0372285,コンビニ,ファミリーマート,way,511392762,ファミペイ,familymart-app
ファミリーマート 那覇天久店,沖縄県那覇市10689,26.2320578,127.6853044,コンビニ,ファミリーマート,way,512834107,ファミペイ,familymart-app
ファミリーマート,,34.7626824,135.5267589,コンビニ,ファミリーマート,way,513069432,ファミペイ,familymart-app
ファミリーマート,,35.5752931,139.4182019,コンビニ,ファミリーマート,way,514194680,ファミペイ,familymart-app
ファミリーマート 荏田西四丁目店,神奈川県横浜市荏田西四丁目71,35.5476699,139.5479517,コンビニ,ファミリーマート,way,514654993,ファミペイ,familymart-app
ファミリーマート,,34.489144,135.419533,コンビニ,ファミリーマート,way,514760263,ファミペイ,familymart-app
ファミリーマート,石川県白山市２９３番地,36.4578425,136.6227973,コンビニ,ファミリーマート,way,515005787,ファミペイ,familymart-app
ファミリーマート,,35.0081783,137.0146578,コンビニ,ファミリーマート,way,515893618,ファミペイ,familymart-app
ファミリーマート,,33.5281124,130.3981582,コンビニ,ファミリーマート,way,515897680,ファミペイ,familymart-app
ファミリーマート,,34.8837397,136.5847551,コンビニ,ファミリーマート,way,516615549,ファミペイ,familymart-app
ファミリーマート,,34.8568656,136.4103605,コンビニ,ファミリーマート,way,516772450,ファミペイ,familymart-app
ファミリーマート,,37.7559458,140.4726711,コンビニ,ファミリーマート,way,516852090,ファミペイ,familymart-app
ファミリーマート 楢葉町上繁岡店,,37.3015826,140.9945781,コンビニ,ファミリーマート,way,516973887,ファミペイ,familymart-app
ファミリーマート 中津大貞店,,33.5668154,131.2108536,コンビニ,ファミリーマート,way,518020447,ファミペイ,familymart-app
ファミリーマート,,33.5684613,131.2183319,コンビニ,ファミリーマート,way,518032322,ファミペイ,familymart-app
ファミリーマート,,34.8266949,135.488293,コンビニ,ファミリーマート,way,518290985,ファミペイ,familymart-app
ファミリーマート,,34.486396,135.4147525,コンビニ,ファミリーマート,way,519072090,ファミペイ,familymart-app
ファミリーマート 岩手一関インター店,,38.9392737,141.103785,コンビニ,ファミリーマート,way,519233996,ファミペイ,familymart-app
ファミリーマート,,34.8893838,136.5856655,コンビニ,ファミリーマート,way,519454611,ファミペイ,familymart-app
ファミリーマート,,34.8059137,135.5071558,コンビニ,ファミリーマート,way,520330957,ファミペイ,familymart-app
